IDvec,time,Tm,Tb,X,V,A,wind,slope,mu
"pureAcceleration_2",0.0367233513422864,60,0,0.000577418641583975,0.0198682944474348,0.398695326525522,0,0,0.7
"pureAcceleration_2",0.0385262922705922,60,0,0.000613606371845732,0.0202742233021283,0.34983867129251,0,0,0.7
"pureAcceleration_2",0.0403678691314768,60,0,0.000651325004929071,0.0206879664301448,0.829576634194289,0,0,0.7
"pureAcceleration_2",0.0422392859087773,60,0,0.000690436892192856,0.0211096860543194,0.553861304848701,0,0,0.7
"pureAcceleration_2",0.0441558342984237,60,0,0.000731309131672481,0.0215406128686482,0.834482588992825,0,0,0.7
"pureAcceleration_2",0.0461106637861399,60,0,0.000773849542236424,0.0219808729191103,0.701773516086134,0,0,0.7
"pureAcceleration_2",0.0481001090621073,60,0,0.000818026449929293,0.0224281738131001,0.98762762624131,0,0,0.7
"pureAcceleration_2",0.0501352469935489,60,0,0.000864139868208168,0.0228868318042032,0.684069466306734,0,0,0.7
"pureAcceleration_2",0.052211818764497,60,0,0.000912153130611013,0.0233546676989168,0.471175208987183,0,0,0.7
"pureAcceleration_2",0.0543310448045151,60,0,0.000962153427438638,0.0238318692358972,0.388896612101223,0,0,0.7
"pureAcceleration_2",0.0564870352059077,60,0,0.00101405857144252,0.0243172936307298,0.336737129899094,0,0,0.7
"pureAcceleration_2",0.0586943794975981,60,0,0.00106828409768187,0.0248140909859708,0.379663242318452,0,0,0.7
"pureAcceleration_2",0.0609484253955536,60,0,0.00112478875322972,0.0253200895567612,1.06012864013829,0,0,0.7
"pureAcceleration_2",0.0632395101139867,60,0,0.00118339394846912,0.0258359489343842,0.985796840703717,0,0,0.7
"pureAcceleration_2",0.0655845738411964,60,0,0.00124460359733057,0.0263635949283657,1.08465332780274,0,0,0.7
"pureAcceleration_2",0.0679770993726866,60,0,0.00130832783884399,0.0269025665284797,0.884879765135484,0,0,0.7
"pureAcceleration_2",0.0704101232914331,60,0,0.00137445219508328,0.027451200766625,0.447236539662823,0,0,0.7
"pureAcceleration_2",0.0729008387615788,60,0,0.00144352479856801,0.0280120835050246,0.352075978495888,0,0,0.7
"pureAcceleration_2",0.0754426964523407,60,0,0.00151545547231607,0.0285843532510087,0.314792624948508,0,0,0.7
"pureAcceleration_2",0.0780296471021693,60,0,0.00159015556323459,0.0291665759393458,0.362635578735318,0,0,0.7
"pureAcceleration_2",0.0806774584115727,60,0,0.00166817311457993,0.0297623707440235,0.461601429834626,0,0,0.7
"pureAcceleration_2",0.0833794883270029,60,0,0.00174941522080297,0.030370116864308,0.659619775309382,0,0,0.7
"pureAcceleration_2",0.0861266198896171,60,0,0.00183369827325037,0.0309890021022359,0.456791240288112,0,0,0.7
"pureAcceleration_2",0.0889400482801195,60,0,0.00192177615174405,0.0316217932658209,0.65915569559591,0,0,0.7
"pureAcceleration_2",0.0918096401199402,60,0,0.0020134478090982,0.0322679964394834,0.55910389835405,0,0,0.7
"pureAcceleration_2",0.0947300889356692,60,0,0.00210864736248596,0.0329248319699019,0.768713715257529,0,0,0.7
"pureAcceleration_2",0.0977155435621956,60,0,0.00220795046153626,0.0335981012642499,0.308381494920978,0,0,0.7
"pureAcceleration_2",0.100764706722531,60,0,0.00231144369792563,0.0342844890449117,0.306402720524714,0,0,0.7
"pureAcceleration_2",0.103866707145297,60,0,0.00241887793142832,0.034982784292574,0.299718840364794,0,0,0.7
"pureAcceleration_2",0.107041582840609,60,0,0.00253107911309231,0.0356974653640947,0.299781636544259,0,0,0.7
"pureAcceleration_2",0.11028191339522,60,0,0.00264793318140136,0.0364267875715071,0.331370574867766,0,0,0.7
"pureAcceleration_2",0.113579959044859,60,0,0.0027692956803036,0.0371683991046573,0.594990731510465,0,0,0.7
"pureAcceleration_2",0.116950309016239,60,0,0.00289584846667917,0.0379279884860469,0.294288514147444,0,0,0.7
